更新时间,#genre#
20240724-00-05-51,url


RespoTime,whitelist,#genre#
731.88ms,CCTV_5,http://58.57.21.166:9901/tsfile/live/0005_1.m3u8
732.18ms,止戈电影「解说」,http://live.iill.top/huya.php?id=19863777
732.59ms,2005年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
732.85ms,TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
732.98ms,陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
733.01ms,CCTV15,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
733.65ms,【老歌DJ版】《精选8首》FHD,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
734.50ms,浙江卫视,http://113.66.6.74:4433/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
734.69ms,贵州电台经济广播 FM98.9[0*0],http://ls.qingting.fm/live/23935.m3u8
735.25ms,浙江卫视,http://124.116.183.146:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
736.06ms,哆啦A梦「动漫」,http://live.iill.top/huya.php?id=11601963
736.14ms,CCTV3,https://epg.pw/stream/ce95ca1c8a1b4dabd5e70ceb7456b3cf03c762ca8f75676c3e75178dd3bbe6fa.m3u8
736.39ms,越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
736.67ms,Fashion_4K「时尚」,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
736.82ms,陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
737.71ms,天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
738.98ms,澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
739.83ms,农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
740.10ms,CCTV9,http://cdn.jdshipin.com:8880/ysp.php?id=cctv9
741.79ms,凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
742.86ms,「虎牙」英雄联盟_𝟚,http://live.iill.top/huya.php?id=660001
743.35ms,广州汽车音乐电台 FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
744.60ms,泰州一套新闻综合频道,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=28b176e81721800937
745.10ms,民视新闻,http://extraott.com:80/live/7921751389/6097373662/5529.m3u8
745.13ms,纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
745.68ms,上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
746.44ms,湖南卫视,http://cdn.jdshipin.com:8880/ysp.php?id=fnws
747.39ms,NTV News24 (480p),https://n24-cdn-live.ntv.co.jp/ch02/index.m3u8
748.02ms,江苏卫视,http://124.116.183.146:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
748.72ms,湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
748.86ms,湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
749.20ms,云南经济广播 私家车 FM88.7[0*0],http://ls.qingting.fm/live/1927.m3u8
749.62ms,CCTV12,http://1.195.111.251:11190/tsfile/live/0012_1.m3u8
750.95ms,HITFM劲曲调频,https://fanmingming.com/fm?id=662
751.89ms,网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》,https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
754.60ms,CCTV5+,https://epg.pw/stream/7981c913470473b3a58f00fbe26773cb6e00101b6c19f0a428d781ea3232ebe1.m3u8
755.88ms,安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
756.08ms,武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
757.17ms,几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4#
757.85ms,新昌生活频道,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
758.04ms,CCTV10,http://222.240.82.92:9901/tsfile/live/0010_1.m3u8
762.12ms,安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=fa85a7111719921825
762.85ms,NHK G (Tokyo) (540p) [Not 24/7],https://nhk4.mov3.co/hls/nhk.m3u8
764.56ms,潍坊三套公共频道,https://wfrtv-live-tz.wfcmw.cn:5443/live/wftv3.m3u8
765.21ms,中天新闻,http://extraott.com:80/live/7921751389/6097373662/5553.m3u8
765.35ms,湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
765.83ms,台视新闻,http://extraott.com:80/live/7921751389/6097373662/5501.m3u8
767.30ms,DJ 最美不过你的微笑,https://vd4.bdstatic.com/mda-mhs2qjdmkjz2rb7g/sc/cae_h264/1630029534870787600/mda-mhs2qjdmkjz2rb7g.mp4#
767.33ms,贵州卫视HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.149:8076
767.95ms,东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
768.00ms,YOYO TV,http://extraott.com:80/live/7921751389/6097373662/473533.m3u8
769.01ms,民视,http://extraott.com:80/live/7921751389/6097373662/5530.m3u8
769.09ms,江苏卫视,http://124.116.183.146:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
769.97ms,CCTV5+,http://58.48.37.158:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
771.40ms,吉林卫视,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
773.01ms,寰宇新闻,http://extraott.com:80/live/7921751389/6097373662/5523.m3u8
774.34ms,CCTV15,http://111.225.115.28:808/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
778.32ms,东风37,http://extraott.com:80/live/7921751389/6097373662/5512.m3u8
778.72ms,纬来体育,http://extraott.com:80/live/7921751389/6097373662/5492.m3u8
778.75ms,TBS (540p),https://tbs4.mov3.co/hls/tbs.m3u8
779.44ms,广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
779.73ms,云和新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
780.17ms,三立综合,http://extraott.com:80/live/7921751389/6097373662/5503.m3u8
780.32ms,CCTV17,http://58.57.21.166:9901/tsfile/live/0019_1.m3u8
780.74ms,TVBS,http://extraott.com:80/live/7921751389/6097373662/5496.m3u8
782.78ms,湖北卫视,http://cdn.jdshipin.com:8880/ysp.php?id=fbws
783.72ms,运城一套新闻综合频道,http://live.0359tv.com/lsdream/ss4Lj11/live.m3u8
784.25ms,民视新闻,http://extraott.com:80/live/7921751389/6097373662/5529.m3u8
784.41ms,东方卫视,http://61.136.67.238:50085/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
787.67ms,东森美洲戏剧,http://extraott.com:80/live/7921751389/6097373662/473540.m3u8
788.64ms,凤凰卫视资讯台,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
788.93ms,TVB-Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
790.45ms,东方卫视,https://epg.pw/stream/ca2f2aece144ab46ee64c76f769fa36ab38326fd216dd3d9e980bf055524466f.ctv
790.47ms,纬来精彩,http://extraott.com:80/live/7921751389/6097373662/5494.m3u8
791.39ms,东方卫视,http://175.8.213.198:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
791.67ms,TVBS新闻,http://extraott.com:80/live/7921751389/6097373662/5499.m3u8
793.98ms,浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
794.19ms,天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8
794.98ms,台视新闻,http://extraott.com:80/live/7921751389/6097373662/473537.m3u8
795.99ms,DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4#
796.09ms,CCTV6,http://175.8.213.198:8081/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
796.12ms,民视第一,http://extraott.com:80/live/7921751389/6097373662/5517.m3u8
796.83ms,池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
797.20ms,CCTV10,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV10HD/index.m3u8?gMac=unknown&livodToken=3372eeac7f52075d36d0edd66eab703b95c8eb3ddf8502186f235a1d890717d9_1720508080_604800&fromCDN=ws
798.54ms,CCTV16,http://ipv4.sunjianwu.fun:8800/rtp/239.49.0.109:8000
798.95ms,Fuji TV (540p),https://fujitv4.mov3.co/hls/fujitv.m3u8
799.09ms,三立都会,http://extraott.com:80/live/7921751389/6097373662/5506.m3u8
799.37ms,CCTV4,http://210.210.155.37/qwr9ew/s/s19/index.m3u8
800.08ms,动感DJ《苦了累了听听歌》,https://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4#
800.62ms,广西卫视,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8
801.22ms,纬来日本,http://extraott.com:80/live/7921751389/6097373662/5495.m3u8
801.25ms,卡通,http://extraott.com:80/live/7921751389/6097373662/5510.m3u8
801.66ms,年代新闻,http://extraott.com:80/live/7921751389/6097373662/5509.m3u8
802.52ms,ET FINANCIAL NEWS,http://extraott.com:80/live/7921751389/6097373662/473539.m3u8
802.64ms,《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
802.70ms,CCTV1,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV1HD/index.m3u8?gMac=unknown&livodToken=3f76fa247855b9f1507e08620e857dda1b4424839963e7074fc1ee72310d6023_1720504514_604800&fromCDN=ws
803.77ms,辽宁卫视,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8
804.53ms,CGTN-法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
805.41ms,CCTV3,http://58.51.111.46:1111/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
810.34ms,四川卫视,http://114.254.80.92:88/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
810.60ms,TVB星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
810.70ms,探索频道,http://se.xvvx.eu.org/ublive.php?id=1035
811.90ms,上海教育,https://live.goodiptv.club/api/bestv.php?id=setvhd/8000000
812.21ms,经典影视台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
812.43ms,面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
813.03ms,台视新闻,http://extraott.com:80/live/7921751389/6097373662/473537.m3u8
813.25ms,民视,http://extraott.com:80/live/7921751389/6097373662/5530.m3u8
813.85ms,NTV News24 (480p),https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
814.01ms,广州新闻电台 FM96.20*0][0*0],http://live.xmcdn.com/live/256/64.m3u8
814.67ms,宿州新闻综合频道,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
814.80ms,凤凰资讯,http://210.210.155.37/qwr9ew/s/s21/01.m3u8
816.17ms,江苏卫视,http://175.8.213.198:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
816.38ms,纬来戏剧,http://extraott.com:80/live/7921751389/6097373662/5491.m3u8
816.52ms,池州生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
816.97ms,广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
817.86ms,纬来体育,http://extraott.com:80/live/7921751389/6097373662/5492.m3u8
819.26ms,萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
822.13ms,被母狮拯救的小角马(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ba95e1a983584925887c11306f83ccf8/1200.m3u8
823.77ms,澳门莲花,http://nettvpro.live/hls/lotustv.php
825.52ms,陈情令,https://live.metshop.top/yy/1382745121
825.55ms,民视台湾台,http://extraott.com:80/live/7921751389/6097373662/5528.m3u8
825.74ms,炫动卡通,https://live.goodiptv.club/api/bestv.php?id=hhxd8m/8000000
825.88ms,纬来电影,http://extraott.com:80/live/7921751389/6097373662/5493.m3u8
826.37ms,浙江卫视,http://58.51.111.46:1111/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
826.52ms,纬来综合,http://extraott.com:80/live/7921751389/6097373662/5490.m3u8
826.57ms,CCTV4,http://210.210.155.35/qwr9ew/s/s19/index.m3u8?app_type=web&userid=50n13N0v14nd1&tkn=829341hrjhaq0q30q&chname=CCTV-4
828.58ms,浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
830.13ms,一首《爱一回错一回》DJ版,https://vd4.bdstatic.com/mda-mbim69siwwsgwp7d/v1-cae/1080p/mda-mbim69siwwsgwp7d.mp4
830.15ms,翡翠台,http://r.jdshipin.com/n90gt
830.58ms,深圳卫视,http://58.51.111.46:1111/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
830.76ms,勇敢的长颈鹿(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8a9d50517baa443b82b3e4c9e0078351/1200.m3u8
830.86ms,足球高清,https://live.goodiptv.club/api/bestv.php?id=zqpd8m/8000000
832.04ms,河北卫视,http://59.48.75.130:3052/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
832.41ms,TVBS欢乐,https://live.yzd.jialiangos.com:4443/live/fhw/31
834.29ms,CCTV12,http://58.57.21.166:9901/tsfile/live/0012_1.m3u8
835.08ms,凤凰资讯,http://116.162.6.192/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
836.23ms,靖天国际,http://extraott.com:80/live/7921751389/6097373662/5519.m3u8
838.00ms,甘肃卫视,http://58.57.21.166:9901/tsfile/live/0141_1.m3u8
839.52ms,2020年中央广播电视总台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
839.92ms,浙江卫视,http://58.57.21.166:9901/tsfile/live/0124_1.m3u8
840.85ms,CCTV164,http://cdn.jdshipin.com:8880/ysp.php?id=cctv164k
841.13ms,环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
842.46ms,湖南卫视,http://121.33.239.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
843.70ms,CCTV11,https://epg.pw/stream/6bd8aef957f073e623819531540eb8a82b74577139a1cefc74ade6b198de5120.m3u8
843.72ms,黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8?key=tvbox6_com&playlive=1&authid=0
844.76ms,龙华偶像,http://extraott.com:80/live/7921751389/6097373662/5518.m3u8
846.03ms,SKYLINK TELEVISION 2,http://extraott.com:80/live/7921751389/6097373662/473535.m3u8
846.04ms,CCTV_17,http://58.57.21.166:9901/tsfile/live/0019_1.m3u8
846.33ms,浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
847.85ms,台视,http://extraott.com:80/live/7921751389/6097373662/5502.m3u8
848.52ms,阿里郎,http://extraott.com:80/live/7921751389/6097373662/5566.m3u8
850.55ms,民视台湾台,http://extraott.com:80/live/7921751389/6097373662/5528.m3u8
851.27ms,CCTV10,http://59.62.8.250:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
851.56ms,解说_疯狂解说家,http://cfss.cc/cdn/hy/18366196.flv
851.87ms,EYE旅游台,http://extraott.com:80/live/7921751389/6097373662/5533.m3u8
852.89ms,斗鱼电影HD2,http://epg.112114.xyz/douyu/10240553
853.57ms,东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
853.84ms,台视新闻,http://extraott.com:80/live/7921751389/6097373662/5501.m3u8
855.03ms,年代电视,http://extraott.com:80/live/7921751389/6097373662/5508.m3u8
855.23ms,凤凰资讯,https://live.yzd.jialiangos.com:4443/live/fhw/183
855.35ms,CCTV10,http://58.51.111.46:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
855.65ms,CCTV5+,https://epg.pw/stream/4ac8702f7f5a5b0d972e76862b0bb9b1f43f695fe78adcafcc0f9ecab99e3589.m3u8
855.81ms,原野逐梦记,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/01fcf61e12c242bd81dc5aca38b6f183/1200.m3u8
856.05ms,东方卫视,http://120.224.178.16:9901/tsfile/live/0122_1.m3u8
858.49ms,广州汽车音乐电台 FM102.70*0][0*0],http://live.xmcdn.com/live/257/64.m3u8
858.56ms,宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
859.39ms,TVBS新闻,http://extraott.com:80/live/7921751389/6097373662/5499.m3u8
859.68ms,俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
860.18ms,重庆卫视,http://58.51.111.46:1111/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
860.19ms,CCTV15,http://www.weec.top:2222/rtp/239.3.1.153:8136
861.05ms,浙江教科影院,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
861.82ms,CCTV12,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8
862.95ms,北京4K超清,http://ikuai.zlsip.top:4022/rtp/239.3.1.249:8001
864.38ms,北京4K超清,http://ikuai.zlsip.top:4022/rtp/239.3.1.249:8001
865.16ms,黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
865.57ms,花豹柔情,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/96712ee30d144f21a0566f3c1b2fbc56/1200.m3u8
866.07ms,湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
866.37ms,台视财经,http://extraott.com:80/live/7921751389/6097373662/5525.m3u8
868.06ms,翡翠台,http://r.jdshipin.com/qClQf
874.04ms,广东卫视,http://58.51.111.46:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
875.42ms,广西卫视,http://cdn.jdshipin.com:8880/ysp.php?id=gxws
877.38ms,电影_高能反转,http://cfss.cc/cdn/hy/11352887.flv
879.22ms,CCTV1,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8?key=txiptv&playlive=1&authid=0
879.76ms,泰山太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
879.92ms,龙华电影,http://extraott.com:80/live/7921751389/6097373662/5488.m3u8
881.34ms,中央电视塔南,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
881.49ms,云南丽江印象实景,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
881.51ms,TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
881.56ms,CGNTV Japan (1080p),https://cgntvliveweb-944.acs.wecandeo.com/ms/2850/944/index.m3u8
881.81ms,江苏徐州云龙湖风景区云龙山观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
882.88ms,早期教育,http://xuys.top:8888/udp/225.1.2.207:5002
883.75ms,浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
885.19ms,爱尔达影剧,http://extraott.com:80/live/7921751389/6097373662/5546.m3u8
886.06ms,浙江卫视,http://222.241.154.37:9901/tsfile/live/23028_1.m3u8?key=txiptv&playlive=1&authid=0
887.90ms,南京娱乐 (720p),https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
887.93ms,凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192
888.78ms,捕猎刹那间1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/6b222a92e2b9484f86121a558915ddb5/1200.m3u8
888.90ms,重庆卫视,http://cdn.jdshipin.com:8880/ysp.php?id=cqws
889.10ms,望乡台,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
889.61ms,解说_嫦娥撩电影,http://cfss.cc/cdn/hy/18201106.flv
890.15ms,三立戏剧,http://extraott.com:80/live/7921751389/6097373662/5504.m3u8
890.53ms,先锋乒羽,http://wouu.net:9977/udp/239.93.42.56:5140?Cf=cfss.cc
890.56ms,非洲野放计划4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/28f6148101924fadb0f1cab6017801fe/1200.m3u8
891.03ms,湖南经视,http://222.241.154.37:9901/tsfile/live/23020_1.m3u8
891.38ms,之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
891.61ms,CCTV14,http://itms.xznet.org:41097/rtp/239.254.200.162:6000
893.14ms,CCTV-老故事,http://xuys.top:8888/udp/225.1.1.188:5002
893.51ms,辽宁卫视,http://58.51.111.46:1111/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
893.62ms,香港开电视,http://livetv.dnsfor.me/channel.9.m3u8
894.13ms,泰山白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
894.59ms,丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
894.80ms,吉林卫视,http://58.51.111.46:1111/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
895.06ms,CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
895.45ms,山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=tvbox6_com&playlive=1&authid=0
896.03ms,TVBS新闻,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv
896.47ms,CCTV15,http://103.116.245.163/sxg/sxg.php?id=/CCTV-15-yyH265_4000.m3u8
896.62ms,倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
897.81ms,重庆卫视,http://xuys.top:8888/udp/225.1.1.155:5002
898.01ms,湖南张家界宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
898.40ms,河北卫视,http://58.51.111.46:1111/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
898.77ms,天涯石,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
899.98ms,湖北卫视,http://58.57.21.166:9901/tsfile/live/0132_1.m3u8
900.13ms,黑龙江卫视,http://cdn.jdshipin.com:8880/ysp.php?id=hljws
901.66ms,澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
902.30ms,山西卫视,http://80ec27bff7f9ae80b961481da488e302.livehwc3.cn/liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d04ce01474da4193c8863ea281ec4759
902.96ms,小勇士闯天下,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8737418de24a461f9785193bcbda0026/1200.m3u8
902.97ms,欢笑剧场4K,http://qingcheng.pro:7890/udp/238.125.5.122:5140?
903.01ms,EYE戏剧,http://extraott.com:80/live/7921751389/6097373662/5532.m3u8
904.43ms,广西卫视,http://59.62.8.250:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
904.79ms,CCTV5,http://175.8.213.198:8081/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
904.85ms,湖北影视,http://58.51.111.46:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
905.14ms,解说_阿翔说电影,http://cfss.cc/cdn/hy/16868935.flv
905.55ms,CCTV8,http://114.254.80.92:88/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
906.05ms,浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
906.41ms,CCTV7,http://124.205.11.246:91/live/CCTV7hd-8M/live.m3u8
907.75ms,北极熊路在何方,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/38321222144945faa76d79c7785346a6/1200.m3u8
908.04ms,郑州车道931[0*0],http://ls.qingting.fm/live/1221.m3u8
908.66ms,书画频道,http://xuys.top:8888/udp/225.1.2.22:5002
908.94ms,湖南娱乐,http://222.241.154.37:9901/tsfile/live/23023_1.m3u8
909.31ms,爱的奉献3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aee1f28cf3e94a5fa7468206d4f417ed/1200.m3u8
909.38ms,CCTV8,http://103.116.245.163/sxg/sxg.php?id=/CCTV-8H265_4000.m3u8
910.08ms,解说_顾久撩电影,http://cfss.cc/cdn/hy/16422212.flv
911.57ms,日テレNEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
912.03ms,开化国家公园频道,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
912.28ms,江西卫视,http://111.225.113.86:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
913.53ms,2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
914.71ms,吉林卫视,http://59.62.8.250:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
